-1.61948695550296	0.6252804512519838	-1
-1.6857279831266592	-0.07022369140827467	-1
-1.7987177477075351	0.384493350172598	-1
-1.353720515443038	0.17810046244623656	-1
-0.6380496229808426	-1.5652193524163995	-1
-1.054561566125685	0.07083537162231268	-1
-2.0991894736990964	0.6101791721187788	-1
-2.2880060380654603	1.4643119811263006	-1
-2.3065700737806116	-0.2150892982187098	-1
-2.695935431445538	1.502674131736962	-1
-0.2524700009117562	-2.236986532398186	-1
-2.7641833634429904	1.1675909598800978	-1
-1.2836006684745356	-0.20485320119211226	-1
-1.3459559018954435	-0.08478429434835155	-1
-0.9401323579063283	-1.356719140853756	-1
-2.53662998021177	1.7350676244228889	-1
-0.4906635688038713	-1.1168751813084898	-1
-0.938487770086936	-1.2058184202381812	-1
-1.6632027770303632	0.08775283582539317	-1
-0.11520265117267048	-2.5743640694932823	-1
-0.547808046387144	-2.300521379121382	-1
-1.0895673591976935	-0.6528121657009666	-1
-1.2762297572545567	-0.7736477416897075	-1
-0.5664281816194048	-2.1524232770621206	-1
-1.4578042447303117	0.38510275403797767	-1
0.5228743190163614	-2.706118806148134	-1
-1.8480975643202564	0.8164354207150635	-1
-1.0753506869288287	-2.068978751424141	-1
-1.5778171263521035	-0.46767101047500126	-1
-0.5998192523721892	-1.4767584385619026	-1
-2.005764440316599	-0.24232438532021672	-1
-0.053073398794047044	-2.086040870185859	-1
-0.0766944282961668	-3.121378165282687	-1
-0.0928779894238877	-2.7142108519388866	-1
-0.1998667672029164	-2.876302080300957	-1
-1.3099005698443273	-1.3417201491806794	-1
-0.11225480075369842	-2.4578028130608836	-1
-3.0028413847346718	1.4911426430064596	-1
-1.1897405223805044	-1.2417932022224836	-1
-1.2290641324108413	-0.6578097471674297	-1
-1.195240738437766	-0.8802203987645709	-1
-1.2225155647943204	0.014409524331323809	-1
-1.8186746297003629	-0.8717946973314685	-1
-0.13236825718151324	-2.7218429301268143	-1
-1.842575776206988	0.2706443700937722	-1
-2.266897211333108	0.8497318411338535	-1
-0.10591655850821591	-1.2801910823269655	-1
-2.2653019669203953	0.7717881106611191	-1
0.4218598572635468	-2.977331078177066	-1
1.3564537056487866	-4.796368748387108	-1
-0.9124858004530103	-1.038554799456953	-1
-1.8496359278019066	-0.4038114374145212	-1
-1.6262562944357186	-0.7155053243876793	-1
-2.6515773232505833	1.6015972877880658	-1
-1.4253518941972054	0.18430116652206885	-1
0.2393608179320692	-2.5626540603778913	-1
-0.36945640807605096	-2.3165734284590966	-1
-3.0792986463179077	2.0767442721085727	-1
-2.709890825706661	1.283844075825697	-1
1.0383347635872537	-3.9315684307036607	-1
-0.4339958181422967	-2.6560455405076455	-1
0.4569855501048339	-2.5186746868427203	-1
-1.7250179853648437	0.3369207733727706	-1
-1.234344947574141	-0.5783893125313048	-1
-1.764261486377383	1.1598735361544854	-1
-0.9556122335769598	-0.18205100608864977	-1
-2.1697668427136616	0.7819915465909526	-1
-1.217561865713729	0.06788385008906905	-1
-2.4428608501463893	0.4673292586847593	-1
-1.1404640227033098	-0.3097121099780784	-1
-1.541653093998708	-0.70282697910396	-1
0.3613613253552932	-1.7815657089060477	-1
-2.202174353583136	0.34827544508648267	-1
-0.6007562611404258	-2.205090704926137	-1
-2.7916158117721244	1.8878378243836176	-1
-0.4984981272098362	-1.293087282422457	-1
-0.8037247468923813	-0.8071918790498318	-1
-0.4029464137451718	-2.0822752876135895	-1
-0.30385219000322405	-1.7167826469967977	-1
-0.5065600282362597	-2.0836735416278067	-1
0.09434278481147818	-3.213955384771056	-1
-1.0848001875464162	-0.6221950142825385	-1
-2.4418861400339553	0.644881512275544	-1
-0.9157316207913382	-0.6941727565586283	-1
-0.8242246306633041	-1.2085626026654601	-1
0.2616811077932395	-3.8230412863001204	-1
-0.13288399176695587	-2.342783441781787	-1
-2.5676983283377695	1.5347524790982496	-1
-1.6275678141566075	0.017579356962680537	-1
-1.3694003351353436	-0.5323506031034744	-1
-2.1538581248509265	1.2254744068331607	-1
-0.9335285985512957	-0.9382068620406874	-1
-1.331272284276789	-0.3888919915821195	-1
