-1.1385214943679007	0.9843633755421628	-0.7540528223679284	-1
-1.1533334384345038	-0.1397464551710954	0.45466990454759115	-1
-1.1785987178709576	0.2636330658553183	-1.7859537004892079	-1
-1.0790943117566898	0.9157311264857636	0.02758001913234475	-1
-0.9190654352503487	-0.03152817577318909	-0.03728009749637605	-1
-1.0122003370815882	1.3986473454182176	-0.22352308330155185	-1
-1.2457862383343397	-0.05459576892345054	0.45912004702240566	-1
-1.288006905654455	0.7527900144514094	0.40794517709050204	-1
-1.2921579502340363	-1.661622318086151	-0.15951473240043818	-1
-1.3792226910162657	-0.05830663278629786	1.1024211093185172	-1
-0.8328472106818331	-0.1636125361033682	-1.5983051228522016	-1
-1.3944833925432745	-0.6769615255013413	0.3308969421638488	-1
-1.0634150373173443	0.5228995194695196	0.15384376018622217	-1
-1.077358091385546	0.5604271707640957	0.13283157922647615	-1
-0.9866131882625923	-0.37747859985920684	0.38140173346085715	-1
-1.3436009092017673	0.6082852909195339	1.5655682450578932	-1
-0.8861089116428311	0.9151792667011331	-1.0854041837759647	-1
-0.9862454472466793	-0.16058405659474018	0.42868247177947283	-1
-1.1482966492306528	0.13144927011430665	0.5260939627797488	-1
-0.8021532981710497	-0.34954840319524594	-0.11883241552862911	-1
-0.8988868052843222	-0.8799709821166902	0.0737545932339094	-1
-1.0200278703731185	0.3009966827716548	0.6297956581491013	-1
-1.0617668514629455	-0.26586136998443893	0.9885655531518942	-1
-0.9030503940972796	-0.7100279092907945	-1.317212272953096	-1
-1.1023681411604926	0.9876816423264662	0.36919570456912815	-1
-0.6594749501490715	0.8176879189394596	-0.5019597553675081	-1
-1.1896403805372093	0.7697409906341794	-0.21391908622984557	-1
-1.0168489258124165	-1.6716071932359957	-1.077831309305828	-1
-1.1292038373086888	-0.472908348357271	-1.7503604672316833	-1
-0.9105168645017527	0.1746733112537195	-0.1472723060997412	-1
-1.2248957657899946	-1.0620334379129583	-0.7728940261208187	-1
-0.7882607750000655	0.4728409350876568	-0.31781250924397103	-1
-0.7935425977665923	-1.0414548796876215	-0.5969471142209536	-1
